2024-03-11 22:15:58,446 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:58,446 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:58,446 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:58,446 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:58,467 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:58,468 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:58,468 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:58,469 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:58,487 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:58,487 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:58,488 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:58,488 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
